keyDate,blockNumber,blockTimestamp,blockTimestampStr,error,observationBlockTimestamp,observationBlockTimestampStr,sqrtPriceX96,exchange_rate
2022-01-01T00:00:00Z,13916167,1640995209,2022-01-01T00:00:09.000Z,,1640961608,2021-12-31T14:40:08.000Z,79226406970335660325524,999955000000000000
2022-01-02T00:00:00Z,13922671,1641081591,2022-01-01T23:59:51.000Z,,1641036916,2022-01-01T11:35:16.000Z,79228341474511339606232,1000004000000000000
2022-01-03T00:00:00Z,13929166,1641167990,2022-01-02T23:59:50.000Z,,1641136853,2022-01-02T15:20:53.000Z,79231719407700587745050,1000089000000000000
2022-01-04T00:00:00Z,13935628,1641254418,2022-01-04T00:00:18.000Z,,1641198827,2022-01-03T08:33:47.000Z,79231637093669466891748,1000087000000000000
2022-01-05T00:00:00Z,13942119,1641340794,2022-01-04T23:59:54.000Z,,1641320066,2022-01-04T18:14:26.000Z,79231431563295976235059,1000082000000000000
2022-01-06T00:00:00Z,13948581,1641427193,2022-01-05T23:59:53.000Z,,1641422183,2022-01-05T22:36:23.000Z,79233648419824725947129,1000138000000000000
2022-01-07T00:00:00Z,13954974,1641513611,2022-01-07T00:00:11.000Z,,1641460669,2022-01-06T09:17:49.000Z,79231456756345391365035,1000083000000000000
2022-01-08T00:00:00Z,13961397,1641600012,2022-01-08T00:00:12.000Z,,1641598211,2022-01-07T23:30:11.000Z,79232076450886757897170,1000098000000000000
2022-01-09T00:00:00Z,13967922,1641686409,2022-01-09T00:00:09.000Z,,1641680074,2022-01-08T22:14:34.000Z,79232047882030729500435,1000098000000000000
2022-01-10T00:00:00Z,13974425,1641772795,2022-01-09T23:59:55.000Z,,1641772440,2022-01-09T23:54:00.000Z,79232427416190779427208,1000107000000000000
2022-01-11T00:00:00Z,13980848,1641859198,2022-01-10T23:59:58.000Z,,1641777238,2022-01-10T01:13:58.000Z,79229985445281795160608,1000046000000000000
2022-01-12T00:00:00Z,13987375,1641945598,2022-01-11T23:59:58.000Z,,1641909328,2022-01-11T13:55:28.000Z,79229621882510458525182,1000036000000000000
2022-01-13T00:00:00Z,13993833,1642032032,2022-01-13T00:00:32.000Z,,1642010030,2022-01-12T17:53:50.000Z,79230577071515633253313,1000060000000000000
2022-01-14T00:00:00Z,14000270,1642118394,2022-01-13T23:59:54.000Z,,1642010030,2022-01-12T17:53:50.000Z,79231047779499994795064,1000072000000000000
2022-01-15T00:00:00Z,14006713,1642204811,2022-01-15T00:00:11.000Z,,1642010030,2022-01-12T17:53:50.000Z,79229758814242178765905,1000040000000000000
2022-01-16T00:00:00Z,14013195,1642291196,2022-01-15T23:59:56.000Z,,1642258673,2022-01-15T14:57:53.000Z,79233103298347013418259,1000124000000000000
2022-01-17T00:00:00Z,14019700,1642377629,2022-01-17T00:00:29.000Z,,1642354357,2022-01-16T17:32:37.000Z,79231764179713686374116,1000090000000000000
2022-01-18T00:00:00Z,14026167,1642463997,2022-01-17T23:59:57.000Z,,1642454183,2022-01-17T21:16:23.000Z,79232315918188614747535,1000104000000000000
2022-01-19T00:00:00Z,14032627,1642550324,2022-01-18T23:58:44.000Z,,1642484019,2022-01-18T05:33:39.000Z,79230327951702885742867,1000054000000000000
2022-01-20T00:00:00Z,14039103,1642636800,2022-01-20T00:00:00.000Z,,1642627030,2022-01-19T21:17:10.000Z,79230767986899352197487,1000065000000000000
2022-01-21T00:00:00Z,14045593,1642723213,2022-01-21T00:00:13.000Z,,1642627030,2022-01-19T21:17:10.000Z,79228996855535080507629,1000021000000000000
2022-01-22T00:00:00Z,14051988,1642809615,2022-01-22T00:00:15.000Z,,1642809011,2022-01-21T23:50:11.000Z,79233587712645846322084,1000136000000000000
2022-01-23T00:00:00Z,14058539,1642895960,2022-01-22T23:59:20.000Z,,1642850945,2022-01-22T11:29:05.000Z,79228767495758543335390,1000015000000000000
2022-01-24T00:00:00Z,14064995,1642982392,2022-01-23T23:59:52.000Z,,1642962085,2022-01-23T18:21:25.000Z,79228979618542960380285,1000020000000000000
2022-01-25T00:00:00Z,14071451,1643068913,2022-01-25T00:01:53.000Z,,1643064754,2022-01-24T22:52:34.000Z,79228728266210507418805,1000014000000000000
2022-01-26T00:00:00Z,14077906,1643155211,2022-01-26T00:00:11.000Z,,1643153620,2022-01-25T23:33:40.000Z,79226266818840574568536,999952000000000000
2022-01-27T00:00:00Z,14084334,1643241624,2022-01-27T00:00:24.000Z,,1643237305,2022-01-26T22:48:25.000Z,79229181573694358014197,1000025000000000000
2022-01-28T00:00:00Z,14090826,1643327987,2022-01-27T23:59:47.000Z,,1643327980,2022-01-27T23:59:40.000Z,79228272917102277559049,1000002000000000000
