keyDate,blockNumber,blockTimestamp,blockTimestampStr,error,observationBlockTimestamp,observationBlockTimestampStr,sqrtPriceX96,exchange_rate
2023-04-01T00:00:00Z,40997390,1680307188,2023-03-31T23:59:48.000Z,,1680307116,2023-03-31T23:58:36.000Z,1855522649434048549393092322403594,548495858073050
2023-04-01T01:00:00Z,40999063,1680310815,2023-04-01T01:00:15.000Z,,1680310785,2023-04-01T00:59:45.000Z,1856019906237905587732877900688774,548789877489401
2023-04-01T02:00:00Z,41000723,1680314400,2023-04-01T02:00:00.000Z,,1680314398,2023-04-01T01:59:58.000Z,1850492755000959474684680489658909,545526196748840
2023-04-01T03:00:00Z,41002416,1680318000,2023-04-01T03:00:00.000Z,,1680317882,2023-04-01T02:58:02.000Z,1852058746286882372942852405131452,546449897467917
2023-04-01T04:00:00Z,41004064,1680321601,2023-04-01T04:00:01.000Z,,1680321425,2023-04-01T03:57:05.000Z,1853477469940076118128618459811299,547287406894933
2023-04-01T05:00:00Z,41005736,1680325198,2023-04-01T04:59:58.000Z,,1680325088,2023-04-01T04:58:08.000Z,1852886664872078169958626631421582,546938561391546
2023-04-01T06:00:00Z,41007329,1680328802,2023-04-01T06:00:02.000Z,,1680328734,2023-04-01T05:58:54.000Z,1854507452383915723755050716849638,547895834085222
2023-04-01T07:00:00Z,41008858,1680332400,2023-04-01T07:00:00.000Z,,1680332212,2023-04-01T06:56:52.000Z,1855833947624652086040621168429686,548679914129818
2023-04-01T08:00:00Z,41010426,1680335996,2023-04-01T07:59:56.000Z,,1680335948,2023-04-01T07:59:08.000Z,1854893119521757689223405230365922,548123740842509
2023-04-01T09:00:00Z,41012053,1680339586,2023-04-01T08:59:46.000Z,,1680339348,2023-04-01T08:55:48.000Z,1854017181473763786781187604356503,547606181021721
2023-04-01T10:00:00Z,41013687,1680343202,2023-04-01T10:00:02.000Z,,1680343014,2023-04-01T09:56:54.000Z,1854516510549403010224086811150178,547901186388605
2023-04-01T11:00:00Z,41015324,1680346802,2023-04-01T11:00:02.000Z,,1680346796,2023-04-01T10:59:56.000Z,1853389431093218858566898578257496,547235416613243
2023-04-01T12:00:00Z,41016960,1680350406,2023-04-01T12:00:06.000Z,,1680350376,2023-04-01T11:59:36.000Z,1855118874824106584316694085319739,548257171032876
2023-04-01T13:00:00Z,41018598,1680354004,2023-04-01T13:00:04.000Z,,1680353986,2023-04-01T12:59:46.000Z,1853738865872608207910677986620355,547441785669095
2023-04-01T14:00:00Z,41020291,1680357606,2023-04-01T14:00:06.000Z,,1680357508,2023-04-01T13:58:28.000Z,1854614934498299159850013498941431,547959344975033
2023-04-01T15:00:00Z,41021982,1680361202,2023-04-01T15:00:02.000Z,,1680361174,2023-04-01T14:59:34.000Z,1857941427098398505110450644027078,549926780231766
2023-04-01T16:00:00Z,41023674,1680364802,2023-04-01T16:00:02.000Z,,1680364686,2023-04-01T15:58:06.000Z,1857047526306061394433889134957111,549397741240690
2023-04-01T17:00:00Z,41025354,1680368401,2023-04-01T17:00:01.000Z,,1680368393,2023-04-01T16:59:53.000Z,1859509935714136934917859086855807,550855688944252
2023-04-01T18:00:00Z,41026992,1680371993,2023-04-01T17:59:53.000Z,,1680371661,2023-04-01T17:54:21.000Z,1858710508460301639553314815266098,550382150855474
2023-04-01T19:00:00Z,41028642,1680375590,2023-04-01T18:59:50.000Z,,1680375570,2023-04-01T18:59:30.000Z,1859665504372159169896614146329981,550947863192266
2023-04-01T20:00:00Z,41030148,1680379199,2023-04-01T19:59:59.000Z,,1680379179,2023-04-01T19:59:39.000Z,1860029453094150055325775127445979,551163532506391
2023-04-01T21:00:00Z,41031660,1680382795,2023-04-01T20:59:55.000Z,,1680382793,2023-04-01T20:59:53.000Z,1858357023126080471765766188601514,550172829911810
2023-04-01T22:00:00Z,41033162,1680386389,2023-04-01T21:59:49.000Z,,1680386281,2023-04-01T21:58:01.000Z,1856419439412351116032003518177050,549026171680451
2023-04-01T23:00:00Z,41034662,1680389999,2023-04-01T22:59:59.000Z,,1680389819,2023-04-01T22:56:59.000Z,1854738184902483641922276036541070,548032177834926
2023-04-02T00:00:00Z,41036155,1680393595,2023-04-01T23:59:55.000Z,,1680393445,2023-04-01T23:57:25.000Z,1856567693729499629696315973935054,549113866032910
2023-04-02T01:00:00Z,41037733,1680397198,2023-04-02T00:59:58.000Z,,1680397178,2023-04-02T00:59:38.000Z,1859916236840481968067274259443191,551096438115919
2023-04-02T02:00:00Z,41039371,1680400796,2023-04-02T01:59:56.000Z,,1680400776,2023-04-02T01:59:36.000Z,1860224050879687426646698672898650,551278864888122
2023-04-02T03:00:00Z,41041005,1680404407,2023-04-02T03:00:07.000Z,,1680404079,2023-04-02T02:54:39.000Z,1860252880712899041040722524003491,551295952508162
2023-04-02T04:00:00Z,41042663,1680408012,2023-04-02T04:00:12.000Z,,1680407936,2023-04-02T03:58:56.000Z,1858079065048073486820858855481273,550008261377532
2023-04-02T05:00:00Z,41044294,1680411598,2023-04-02T04:59:58.000Z,,1680411572,2023-04-02T04:59:32.000Z,1859349354289935219901917113429834,550760552725919
2023-04-02T06:00:00Z,41045920,1680415197,2023-04-02T05:59:57.000Z,,1680415197,2023-04-02T05:59:57.000Z,1856400221380744685211274231303326,549014804478102
2023-04-02T07:00:00Z,41047443,1680418799,2023-04-02T06:59:59.000Z,,1680418755,2023-04-02T06:59:15.000Z,1855030094857090781365709318626725,548204696671771
2023-04-02T08:00:00Z,41049083,1680422401,2023-04-02T08:00:01.000Z,,1680422015,2023-04-02T07:53:35.000Z,1856278274298920285822125516872725,548942677192711
2023-04-02T09:00:00Z,41050757,1680426011,2023-04-02T09:00:11.000Z,,1680425925,2023-04-02T08:58:45.000Z,1857696669807025754147905726930353,549781899751147
2023-04-02T10:00:00Z,41052409,1680429598,2023-04-02T09:59:58.000Z,,1680429023,2023-04-02T09:50:23.000Z,1855557084375658622511962475318345,548516216324251
2023-04-02T11:00:00Z,41054070,1680433200,2023-04-02T11:00:00.000Z,,1680433154,2023-04-02T10:59:14.000Z,1857749487679802009846222766846407,549813162899448
2023-04-02T12:00:00Z,41055714,1680436800,2023-04-02T12:00:00.000Z,,1680436293,2023-04-02T11:51:33.000Z,1857609741184603883058492224510694,549730448224344
2023-04-02T13:00:00Z,41057326,1680440390,2023-04-02T12:59:50.000Z,,1680440278,2023-04-02T12:57:58.000Z,1860068213645777947921038684281858,551186503782587
2023-04-02T14:00:00Z,41058960,1680443998,2023-04-02T13:59:58.000Z,,1680443954,2023-04-02T13:59:14.000Z,1860319852552446975221679609026866,551335648152844
2023-04-02T15:00:00Z,41060579,1680447598,2023-04-02T14:59:58.000Z,,1680447584,2023-04-02T14:59:44.000Z,1859667137737295195080983776622422,550948831000105
2023-04-02T16:00:00Z,41062188,1680451192,2023-04-02T15:59:52.000Z,,1680451054,2023-04-02T15:57:34.000Z,1868244765274205765409895045999170,556043003620278
2023-04-02T17:00:00Z,41063832,1680454796,2023-04-02T16:59:56.000Z,,1680454584,2023-04-02T16:56:24.000Z,1869686237148599587458976970542597,556901381042782
2023-04-02T18:00:00Z,41065451,1680458397,2023-04-02T17:59:57.000Z,,1680458215,2023-04-02T17:56:55.000Z,1866049550383934232981913768485591,554737054022524
2023-04-02T19:00:00Z,41067071,1680461997,2023-04-02T18:59:57.000Z,,1680461743,2023-04-02T18:55:43.000Z,1867849210318517326581711169257573,555807571640797
2023-04-02T20:00:00Z,41068687,1680465595,2023-04-02T19:59:55.000Z,,1680465513,2023-04-02T19:58:33.000Z,1876349609326071050140827231065205,560877934568192
2023-04-02T21:00:00Z,41070255,1680469197,2023-04-02T20:59:57.000Z,,1680468965,2023-04-02T20:56:05.000Z,1872719975457414994706879079509978,558710094932240
2023-04-02T22:00:00Z,41071792,1680472810,2023-04-02T22:00:10.000Z,,1680472679,2023-04-02T21:57:59.000Z,1873605175253690093372869793667036,559238403441483
2023-04-02T23:00:00Z,41073344,1680476401,2023-04-02T23:00:01.000Z,,1680476255,2023-04-02T22:57:35.000Z,1871121687048097724404766831979030,557756830354454
2023-04-03T00:00:00Z,41074917,1680479997,2023-04-02T23:59:57.000Z,,1680479845,2023-04-02T23:57:25.000Z,1869852401728778886054509310595503,557000372407617
2023-04-03T01:00:00Z,41076563,1680483599,2023-04-03T00:59:59.000Z,,1680483483,2023-04-03T00:58:03.000Z,1872125147593629159466262985120138,558355227619480
2023-04-03T02:00:00Z,41078251,1680487197,2023-04-03T01:59:57.000Z,,1680487197,2023-04-03T01:59:57.000Z,1881988725198630405474467045390273,564254286625255
2023-04-03T03:00:00Z,41079862,1680490798,2023-04-03T02:59:58.000Z,,1680490744,2023-04-03T02:59:04.000Z,1879697501437239033332260841394823,562881222235239
2023-04-03T04:00:00Z,41081486,1680494396,2023-04-03T03:59:56.000Z,,1680494380,2023-04-03T03:59:40.000Z,1878571863290320724654339887538134,562207272450503
2023-04-03T05:00:00Z,41083101,1680497996,2023-04-03T04:59:56.000Z,,1680497970,2023-04-03T04:59:30.000Z,1879490581959230269864656036939357,562757303702651
2023-04-03T06:00:00Z,41084692,1680501598,2023-04-03T05:59:58.000Z,,1680501584,2023-04-03T05:59:44.000Z,1878181226903568145151207032434204,561973482316945
2023-04-03T07:00:00Z,41086236,1680505206,2023-04-03T07:00:06.000Z,,1680505184,2023-04-03T06:59:44.000Z,1874773790934675893963625755431862,559936243722368
2023-04-03T08:00:00Z,41087866,1680508798,2023-04-03T07:59:58.000Z,,1680508794,2023-04-03T07:59:54.000Z,1870533590813281198868667739678727,557406277906262
2023-04-03T09:00:00Z,41089491,1680512399,2023-04-03T08:59:59.000Z,,1680512335,2023-04-03T08:58:55.000Z,1861082384193357039093990543896489,551787717766129
2023-04-03T10:00:00Z,41091099,1680515997,2023-04-03T09:59:57.000Z,,1680515813,2023-04-03T09:56:53.000Z,1861968068452467885913341406402780,552313031409398
2023-04-03T11:00:00Z,41092645,1680519599,2023-04-03T10:59:59.000Z,,1680519521,2023-04-03T10:58:41.000Z,1864405756868038371383020668162229,553760154411222
2023-04-03T12:00:00Z,41094164,1680523196,2023-04-03T11:59:56.000Z,,1680523082,2023-04-03T11:58:02.000Z,1863347213228427754990835099194209,553131522064181
2023-04-03T13:00:00Z,41095800,1680526800,2023-04-03T13:00:00.000Z,,1680526770,2023-04-03T12:59:30.000Z,1865806371741844546522472786742283,554592479711979
2023-04-03T14:00:00Z,41097494,1680530400,2023-04-03T14:00:00.000Z,,1680530376,2023-04-03T13:59:36.000Z,1863267106601226515861744568450417,553083964048296
2023-04-03T15:00:00Z,41099187,1680534003,2023-04-03T15:00:03.000Z,,1680533971,2023-04-03T14:59:31.000Z,1870263769447503018950402080959024,557245479643720
2023-04-03T16:00:00Z,41100865,1680537601,2023-04-03T16:00:01.000Z,,1680537585,2023-04-03T15:59:45.000Z,1868934788482278799655908812428961,556453820703310
2023-04-03T17:00:00Z,41102466,1680541203,2023-04-03T17:00:03.000Z,,1680541189,2023-04-03T16:59:49.000Z,1870033430755901511074824090213205,557108229173740
2023-04-03T18:00:00Z,41103992,1680544796,2023-04-03T17:59:56.000Z,,1680544760,2023-04-03T17:59:20.000Z,1866864211477498058926458393564716,555221522768709
2023-04-03T19:00:00Z,41105528,1680548399,2023-04-03T18:59:59.000Z,,1680548399,2023-04-03T18:59:59.000Z,1851007532403238041114528410015724,545829752240340
2023-04-03T20:00:00Z,41107066,1680552013,2023-04-03T20:00:13.000Z,,1680551953,2023-04-03T19:59:13.000Z,1857736750955215250666186952102364,549805623890695
2023-04-03T21:00:00Z,41108596,1680555599,2023-04-03T20:59:59.000Z,,1680555599,2023-04-03T20:59:59.000Z,1877429478860753635032001056185306,561523708979400
2023-04-03T22:00:00Z,41110122,1680559195,2023-04-03T21:59:55.000Z,,1680559175,2023-04-03T21:59:35.000Z,1870167711070000746410605571077929,557188239886532
2023-04-03T23:00:00Z,41111648,1680562796,2023-04-03T22:59:56.000Z,,1680562670,2023-04-03T22:57:50.000Z,1864479734488393445993126416235722,553804100500812
2023-04-04T00:00:00Z,41113179,1680566402,2023-04-04T00:00:02.000Z,,1680566384,2023-04-03T23:59:44.000Z,1862317258031537500339235719455246,552520210085213
2023-04-04T01:00:00Z,41114750,1680569999,2023-04-04T00:59:59.000Z,,1680569803,2023-04-04T00:56:43.000Z,1865039161351534002377908395892749,554136482091055
2023-04-04T02:00:00Z,41116381,1680573597,2023-04-04T01:59:57.000Z,,1680573443,2023-04-04T01:57:23.000Z,1863247752142097138591799779418292,553072473923941
2023-04-04T03:00:00Z,41118015,1680577197,2023-04-04T02:59:57.000Z,,1680577127,2023-04-04T02:58:47.000Z,1862726459749150245710631779487689,552763044175172
2023-04-04T04:00:00Z,41119646,1680580795,2023-04-04T03:59:55.000Z,,1680580555,2023-04-04T03:55:55.000Z,1862503988756750755500134851686201,552631015772618
2023-04-04T05:00:00Z,41121224,1680584397,2023-04-04T04:59:57.000Z,,1680583659,2023-04-04T04:47:39.000Z,1864834899372090378114854427793272,554015108965234
2023-04-04T06:00:00Z,41122814,1680587997,2023-04-04T05:59:57.000Z,,1680586861,2023-04-04T05:41:01.000Z,1862468501739607694794939018296274,552609956983355
2023-04-04T07:00:00Z,41124410,1680591597,2023-04-04T06:59:57.000Z,,1680591483,2023-04-04T06:58:03.000Z,1858600937089520137155097254303402,550317262483757
2023-04-04T08:00:00Z,41126013,1680595195,2023-04-04T07:59:55.000Z,,1680594973,2023-04-04T07:56:13.000Z,1861076617145518415831563093572820,551784298055899
2023-04-04T09:00:00Z,41127631,1680598797,2023-04-04T08:59:57.000Z,,1680598709,2023-04-04T08:58:29.000Z,1855490003275565043707463777739481,548476557715608
2023-04-04T10:00:00Z,41129263,1680602396,2023-04-04T09:59:56.000Z,,1680602346,2023-04-04T09:59:06.000Z,1852298788470608434435760978744593,546591555530735
2023-04-04T11:00:00Z,41130898,1680606000,2023-04-04T11:00:00.000Z,,1680605962,2023-04-04T10:59:22.000Z,1850849642162013079354360468766364,545736638069675
2023-04-04T12:00:00Z,41132527,1680609597,2023-04-04T11:59:57.000Z,,1680609553,2023-04-04T11:59:13.000Z,1834913391723616773481952441944666,536379255436627
2023-04-04T13:00:00Z,41134132,1680613201,2023-04-04T13:00:01.000Z,,1680613189,2023-04-04T12:59:49.000Z,1833075269803561700525893672429806,535305159357658
2023-04-04T14:00:00Z,41135704,1680616801,2023-04-04T14:00:01.000Z,,1680616799,2023-04-04T13:59:59.000Z,1835396775640908351147875946116530,536661896850000
2023-04-04T15:00:00Z,41137287,1680620411,2023-04-04T15:00:11.000Z,,1680620329,2023-04-04T14:58:49.000Z,1834914351636468432240401047929123,536379816637474
2023-04-04T16:00:00Z,41138852,1680623913,2023-04-04T15:58:33.000Z,,1680623847,2023-04-04T15:57:27.000Z,1835249078487627436158401879608533,536575528336916
2023-04-04T17:00:00Z,41140526,1680627602,2023-04-04T17:00:02.000Z,,1680627492,2023-04-04T16:58:12.000Z,1834158446718094252834920470301610,535937977347454
2023-04-04T18:00:00Z,41142183,1680631188,2023-04-04T17:59:48.000Z,,1680631182,2023-04-04T17:59:42.000Z,1832214144927331454391716715264105,534802336235354
2023-04-04T19:00:00Z,41143841,1680634794,2023-04-04T18:59:54.000Z,,1680634764,2023-04-04T18:59:24.000Z,1835065471501149045736796794639142,536468170606811
2023-04-04T20:00:00Z,41145472,1680638402,2023-04-04T20:00:02.000Z,,1680638320,2023-04-04T19:58:40.000Z,1832696901440916341836865886654053,535084195563739
2023-04-04T21:00:00Z,41147141,1680641999,2023-04-04T20:59:59.000Z,,1680641931,2023-04-04T20:58:51.000Z,1828143097243862536496484345600874,532428392096866
2023-04-04T22:00:00Z,41148800,1680645600,2023-04-04T22:00:00.000Z,,1680645404,2023-04-04T21:56:44.000Z,1831864853601853652274613704263839,534598447392381
2023-04-04T23:00:00Z,41150454,1680649200,2023-04-04T23:00:00.000Z,,1680649172,2023-04-04T22:59:32.000Z,1833187422113902587225888174516615,535370664083971
2023-04-05T00:00:00Z,41152110,1680652814,2023-04-05T00:00:14.000Z,,1680652690,2023-04-04T23:58:10.000Z,1831383354768814504797425898372588,534317449917460
2023-04-05T01:00:00Z,41153773,1680656412,2023-04-05T01:00:12.000Z,,1680656394,2023-04-05T00:59:54.000Z,1810777444027176122868698815268215,522361288700000
2023-04-05T02:00:00Z,41155398,1680660015,2023-04-05T02:00:15.000Z,,1680660015,2023-04-05T02:00:15.000Z,1811841706512800858276842205928842,522975492169077
2023-04-05T03:00:00Z,41157015,1680663615,2023-04-05T03:00:15.000Z,,1680663601,2023-04-05T03:00:01.000Z,1812553778353869949508890683000820,523386642103309
2023-04-05T04:00:00Z,41158641,1680667199,2023-04-05T03:59:59.000Z,,1680667183,2023-04-05T03:59:43.000Z,1811995323425363056463923439807787,523064176832738
2023-04-05T05:00:00Z,41160223,1680670815,2023-04-05T05:00:15.000Z,,1680670815,2023-04-05T05:00:15.000Z,1812771192815408635396015856790628,523512209301314
