keyDate,blockNumber,blockTimestamp,blockTimestampStr,error,observationBlockTimestamp,observationBlockTimestampStr,sqrtPriceX96,exchange_rate
2023-05-01T00:00:00Z,17162286,1682899199,2023-04-30T23:59:59.000Z,,1682899187,2023-04-30T23:59:47.000Z,1830698004801181472890115518992765,533917614540075
2023-05-01T01:00:00Z,17162582,1682902811,2023-05-01T01:00:11.000Z,,1682902799,2023-05-01T00:59:59.000Z,1824881247862199810667192421791536,530530125077533
2023-05-01T02:00:00Z,17162877,1682906411,2023-05-01T02:00:11.000Z,,1682906411,2023-05-01T02:00:11.000Z,1849307742509040570495689319447682,544827735899872
2023-05-01T03:00:00Z,17163171,1682910011,2023-05-01T03:00:11.000Z,,1682909879,2023-05-01T02:57:59.000Z,1844815701425856805227034057474472,542184134604873
2023-05-01T04:00:00Z,17163466,1682913611,2023-05-01T04:00:11.000Z,,1682913599,2023-05-01T03:59:59.000Z,1843614634133313420797827312702381,541478386438981
2023-05-01T05:00:00Z,17163764,1682917211,2023-05-01T05:00:11.000Z,,1682917211,2023-05-01T05:00:11.000Z,1843420527862710623215200677667564,541364372571587
2023-05-01T06:00:00Z,17164061,1682920811,2023-05-01T06:00:11.000Z,,1682920799,2023-05-01T05:59:59.000Z,1843968557400488766867778308558403,541686304288037
2023-05-01T07:00:00Z,17164355,1682924411,2023-05-01T07:00:11.000Z,,1682924339,2023-05-01T06:58:59.000Z,1842740271409378508217403595427286,540964899251346
2023-05-01T08:00:00Z,17164651,1682928011,2023-05-01T08:00:11.000Z,,1682927963,2023-05-01T07:59:23.000Z,1842223031763150915630651845823901,540661254480934
2023-05-01T09:00:00Z,17164950,1682931611,2023-05-01T09:00:11.000Z,,1682931611,2023-05-01T09:00:11.000Z,1842376031767732815556292916177136,540751064029571
2023-05-01T10:00:00Z,17165248,1682935211,2023-05-01T10:00:11.000Z,,1682935211,2023-05-01T10:00:11.000Z,1843309176901316875490102557044063,541298972819547
2023-05-01T11:00:00Z,17165542,1682938811,2023-05-01T11:00:11.000Z,,1682938763,2023-05-01T10:59:23.000Z,1843113490791775766386318831960345,541184050082849
2023-05-01T12:00:00Z,17165839,1682942411,2023-05-01T12:00:11.000Z,,1682942387,2023-05-01T11:59:47.000Z,1843766967447405301395928484283492,541567872173540
2023-05-01T13:00:00Z,17166136,1682946011,2023-05-01T13:00:11.000Z,,1682945999,2023-05-01T12:59:59.000Z,1842287812622854123838136642163793,540699279319490
