keyDate,blockNumber,blockTimestamp,blockTimestampStr,error,observationBlockTimestamp,observationBlockTimestampStr,sqrtPriceX96,exchange_rate
2023-01-01T00:00:00Z,37520348,1672531185,2022-12-31T23:59:45.000Z,,1672531069,2022-12-31T23:57:49.000Z,2291567128227519305924834388589975,836577153683718
2023-01-02T00:00:00Z,37560750,1672617588,2023-01-01T23:59:48.000Z,,1672617538,2023-01-01T23:58:58.000Z,2287512699502999078006061853043782,833619490486902
2023-01-03T00:00:00Z,37601103,1672704003,2023-01-03T00:00:03.000Z,,1672703961,2023-01-02T23:59:21.000Z,2274357222580301681089652821117618,824058776479992
2023-01-04T00:00:00Z,37641487,1672790411,2023-01-04T00:00:11.000Z,,1672789947,2023-01-03T23:52:27.000Z,2273623963468041597968998791919043,823527504439544
2023-01-05T00:00:00Z,37680752,1672876795,2023-01-04T23:59:55.000Z,,1672876658,2023-01-04T23:57:38.000Z,2235778547357380600832961413945782,796339763723066
2023-01-06T00:00:00Z,37720947,1672963192,2023-01-05T23:59:52.000Z,,1672963186,2023-01-05T23:59:46.000Z,2240914855772911599792687369399558,800002867966004
2023-01-07T00:00:00Z,37761202,1673049600,2023-01-07T00:00:00.000Z,,1673049394,2023-01-06T23:56:34.000Z,2223808284185670088094810118561402,787835452297026
2023-01-08T00:00:00Z,37801321,1673136006,2023-01-08T00:00:06.000Z,,1673135850,2023-01-07T23:57:30.000Z,2229282921803926515859511953934282,791719260726703
2023-01-09T00:00:00Z,37841740,1673222398,2023-01-08T23:59:58.000Z,,1673222394,2023-01-08T23:59:54.000Z,2207355311984612472235504779635244,776220886444902
2023-01-10T00:00:00Z,37881020,1673308813,2023-01-10T00:00:13.000Z,,1673308809,2023-01-10T00:00:09.000Z,2180020117397698934642831091437151,757114973215567
2023-01-11T00:00:00Z,37921398,1673395190,2023-01-10T23:59:50.000Z,,1673395084,2023-01-10T23:58:04.000Z,2167703310728256608997847589456025,748583955052431
2023-01-12T00:00:00Z,37962821,1673481590,2023-01-11T23:59:50.000Z,,1673481582,2023-01-11T23:59:42.000Z,2126359932556958817529333474862231,720301622211179
2023-01-13T00:00:00Z,38004392,1673567997,2023-01-12T23:59:57.000Z,,1673567967,2023-01-12T23:59:27.000Z,2104670085923801076960414658634599,705681755261471
2023-01-14T00:00:00Z,38046068,1673654396,2023-01-13T23:59:56.000Z,,1673654274,2023-01-13T23:57:54.000Z,2080127974061693184331202640717931,689320098809495
2023-01-15T00:00:00Z,38087620,1673740801,2023-01-15T00:00:01.000Z,,1673740771,2023-01-14T23:59:31.000Z,2012146059134121102302409973841401,645000182244069
2023-01-16T00:00:00Z,38129279,1673827196,2023-01-15T23:59:56.000Z,,1673827158,2023-01-15T23:59:18.000Z,2010790102724151484223978797361288,644131162383387
2023-01-17T00:00:00Z,38170498,1673913588,2023-01-16T23:59:48.000Z,,1673913560,2023-01-16T23:59:20.000Z,1995352579914871126123440158801920,634278698356586
2023-01-18T00:00:00Z,38210800,1674000001,2023-01-18T00:00:01.000Z,,1673999995,2023-01-17T23:59:55.000Z,2002503673495129824755845818898741,638833195860966
2023-01-19T00:00:00Z,38249638,1674086415,2023-01-19T00:00:15.000Z,,1674086415,2023-01-19T00:00:15.000Z,2038711798343808648901187770677304,662144086860208
2023-01-20T00:00:00Z,38288977,1674172796,2023-01-19T23:59:56.000Z,,1674172788,2023-01-19T23:59:48.000Z,2011108725258807325510466696593369,644335311949974
2023-01-21T00:00:00Z,38328360,1674259201,2023-01-21T00:00:01.000Z,,1674259191,2023-01-20T23:59:51.000Z,1944778749562123087287733296726713,602533548791594
2023-01-22T00:00:00Z,38368050,1674345601,2023-01-22T00:00:01.000Z,,1674345487,2023-01-21T23:58:07.000Z,1964883470660895776432901035830983,615055676334131
2023-01-23T00:00:00Z,38407970,1674431995,2023-01-22T23:59:55.000Z,,1674431935,2023-01-22T23:58:55.000Z,1963690510006045231442313937613519,614309052432501
2023-01-24T00:00:00Z,38448179,1674518401,2023-01-24T00:00:01.000Z,,1674518361,2023-01-23T23:59:21.000Z,1964175420214608830358666418675937,614612482640856
2023-01-25T00:00:00Z,38487931,1674604798,2023-01-24T23:59:58.000Z,,1674604778,2023-01-24T23:59:38.000Z,2008875005464998710184168794574397,642904792323459
2023-01-26T00:00:00Z,38527698,1674691199,2023-01-25T23:59:59.000Z,,1674691181,2023-01-25T23:59:41.000Z,1973915310306993446533021562155920,620723036923079
2023-01-27T00:00:00Z,38567207,1674777598,2023-01-26T23:59:58.000Z,,1674777578,2023-01-26T23:59:38.000Z,1979093681932903621214105367075069,623984119898202
2023-01-28T00:00:00Z,38604825,1674864014,2023-01-28T00:00:14.000Z,,1674863964,2023-01-27T23:59:24.000Z,1982207542314743724948406592837520,625949189043598
2023-01-29T00:00:00Z,38644149,1674950410,2023-01-29T00:00:10.000Z,,1674950394,2023-01-28T23:59:54.000Z,1997628356541147256528694887317504,635726362114069
